user_id,month,age,gender,education,occupation,city_tier,monthly_income,housing_rent,groceries,utilities,transport,dining_out,entertainment,healthcare,education_expense,shopping,investments,loan_emi,miscellaneous,total_expenses,monthly_savings,savings_rate,expense_ratio,investment_ratio,has_loan,credit_score,savings_risk,age_group,month_str
USR1434,2023-07-01,62,Female,Bachelor's,Salaried,Tier 3,65779,10603,8670,541,5137,6282,3542,246,1274,3504,1838,0,2875,42674,21267,32.33,64.87,2.79,0,640,Low Risk,51-65,2023-07
USR1435,2022-06-01,24,Female,Master's,Self-Employed,Tier 1,55095,9597,10254,3916,5230,8426,250,1019,6311,9486,9102,15276,1484,71249,0,0.0,129.32,16.52,1,456,High Risk,22-30,2022-06
USR1436,2024-10-01,27,Male,PhD,Freelancer,Tier 3,60822,20436,10452,1098,4053,9890,688,4007,3008,1228,10284,10383,3075,68318,0,0.0,112.32,16.91,1,483,High Risk,22-30,2024-10
USR1437,2024-04-01,26,Female,Bachelor's,Salaried,Tier 3,61407,15987,5571,3832,1849,6503,5342,3222,1976,10385,5621,0,520,55187,599,0.98,89.87,9.15,0,487,High Risk,22-30,2024-04
USR1438,2023-01-01,26,Female,Master's,Salaried,Tier 3,71478,22105,5192,805,3486,4675,864,1280,7495,14673,15060,0,227,60802,0,0.0,85.06,21.07,0,498,High Risk,22-30,2023-01
USR1439,2022-10-01,44,Male,Master's,Business Owner,Tier 1,89662,19414,6953,1308,7696,8286,1446,3346,621,5234,21926,19611,3098,77013,0,0.0,85.89,24.45,1,561,High Risk,41-50,2022-10
USR1440,2022-07-01,30,Female,Master's,Salaried,Tier 2,74478,19999,11680,3409,3830,3359,5540,1477,1240,690,3829,0,709,51933,18716,25.13,69.73,5.14,0,639,Low Risk,22-30,2022-07
USR1441,2023-06-01,56,Female,Bachelor's,Freelancer,Tier 1,49901,12424,11322,1763,5293,3462,2910,3934,1021,14589,7199,0,840,57558,0,0.0,115.34,14.43,0,507,High Risk,51-65,2023-06
USR1442,2023-10-01,41,Female,High School,Self-Employed,Tier 3,38314,12994,6275,1178,6548,1867,4561,2417,195,5494,51,3671,4836,50036,0,0.0,130.59,0.13,1,429,High Risk,41-50,2023-10
USR1443,2023-02-01,63,Female,Bachelor's,Salaried,Tier 1,55492,16620,2354,3884,2622,5710,4368,3086,994,10688,9892,7413,3450,61189,0,0.0,110.27,17.83,1,465,High Risk,51-65,2023-02
USR1444,2024-12-01,56,Male,Master's,Salaried,Tier 2,65628,19433,7029,1230,4128,3409,4152,995,1320,10799,6797,14542,3947,70984,0,0.0,108.16,10.36,1,481,High Risk,51-65,2024-12
USR1445,2022-08-01,39,Female,Bachelor's,Business Owner,Tier 1,77742,12382,4774,2988,6200,3905,2791,3528,945,4366,3756,8681,2919,53479,20507,26.38,68.79,4.83,1,618,Low Risk,31-40,2022-08
USR1446,2022-12-01,38,Female,Master's,Salaried,Tier 1,78406,20380,2588,2525,997,4994,1080,3206,43,10181,14744,0,4103,50097,13565,17.3,63.89,18.8,0,606,Medium Risk,31-40,2022-12
USR1447,2024-09-01,45,Female,Bachelor's,Self-Employed,Tier 2,46696,11365,2604,1432,3987,1320,634,3384,392,14190,9463,13585,1511,54404,0,0.0,116.51,20.27,1,468,High Risk,41-50,2024-09
USR1448,2023-12-01,24,Female,Bachelor's,Freelancer,Tier 3,45140,15147,10365,1402,1221,8202,5384,2589,6897,14240,1254,0,3536,68983,0,0.0,152.82,2.78,0,465,High Risk,22-30,2023-12
USR1449,2023-02-01,53,Male,High School,Freelancer,Tier 2,47624,9594,2353,632,6370,7755,2184,4343,1113,10801,488,0,1690,46835,301,0.63,98.34,1.02,0,516,High Risk,51-65,2023-02
USR1450,2022-05-01,56,Female,Master's,Student,Tier 3,27600,5629,7434,3266,1863,3162,4652,4058,154,6539,2305,6364,1618,44739,0,0.0,162.1,8.35,1,422,High Risk,51-65,2022-05
USR1451,2023-07-01,59,Male,Bachelor's,Self-Employed,Tier 1,59683,13862,2433,2598,807,7604,5231,1418,977,6945,9340,13796,1658,57329,0,0.0,96.06,15.65,1,482,High Risk,51-65,2023-07
USR1452,2022-03-01,34,Male,Bachelor's,Salaried,Tier 2,61883,12294,10450,3165,3251,5872,4313,1960,1501,9329,12274,0,3659,55794,0,0.0,90.16,19.83,0,501,High Risk,31-40,2022-03
USR1453,2022-01-01,46,Male,Bachelor's,Student,Tier 2,25054,4405,2867,891,1383,4953,4070,924,1644,4545,3420,0,2767,28449,0,0.0,113.55,13.65,0,466,High Risk,41-50,2022-01
USR1454,2024-09-01,30,Other,Master's,Self-Employed,Tier 1,61172,19665,10787,3243,1764,3629,5885,1544,58,13786,8881,11006,1537,72904,0,0.0,119.18,14.52,1,449,High Risk,22-30,2024-09
USR1455,2023-05-01,25,Female,Bachelor's,Salaried,Tier 2,68336,17880,7764,3070,4848,5116,2822,337,992,6815,13664,7733,3892,61269,0,0.0,89.66,20.0,1,492,High Risk,22-30,2023-05
USR1456,2022-09-01,35,Female,Bachelor's,Salaried,Tier 2,50639,16319,2393,1007,5531,8586,1992,4650,478,6124,6695,15174,4809,67063,0,0.0,132.43,13.22,1,456,High Risk,31-40,2022-09
USR1457,2024-07-01,58,Female,PhD,Business Owner,Tier 2,91093,28806,5754,2185,5839,2166,2998,3754,617,4658,13917,10634,3281,70692,6484,7.12,77.6,15.28,1,495,High Risk,51-65,2024-07
USR1458,2024-11-01,55,Female,Master's,Salaried,Tier 2,72372,14938,6370,2901,2944,7889,5291,2959,1922,11511,9339,7792,546,65063,0,0.0,89.9,12.9,1,492,High Risk,51-65,2024-11
USR1459,2022-03-01,32,Female,PhD,Freelancer,Tier 2,66269,17199,6521,3414,3533,3900,3712,258,1756,4611,14586,13649,316,58869,0,0.0,88.83,22.01,1,468,High Risk,31-40,2022-03
USR1460,2023-01-01,62,Female,Bachelor's,Self-Employed,Tier 1,67943,11322,9699,3520,6348,2700,5328,970,1798,7334,4000,12075,2658,63752,191,0.28,93.83,5.89,1,501,High Risk,51-65,2023-01
USR1461,2023-02-01,24,Male,Bachelor's,Salaried,Tier 1,59871,19940,6578,1918,6333,9584,1693,588,6687,9533,3951,0,1620,64474,0,0.0,107.69,6.6,0,518,High Risk,22-30,2023-02
USR1462,2022-06-01,49,Male,Master's,Self-Employed,Tier 2,74835,17275,10405,1455,1552,1483,2879,4124,783,4451,2393,0,2054,46461,25981,34.72,62.08,3.2,0,639,Low Risk,41-50,2022-06
USR1463,2024-05-01,50,Female,Bachelor's,Salaried,Tier 1,57727,13204,4126,595,993,7123,1825,3622,1072,5720,11826,14591,3282,56153,0,0.0,97.27,20.49,1,490,High Risk,41-50,2024-05
USR1464,2022-09-01,30,Female,Master's,Salaried,Tier 1,80629,16976,10330,605,5554,9274,2619,4634,1400,4558,8300,0,1831,57781,14548,18.04,71.66,10.29,0,610,Medium Risk,22-30,2022-09
USR1465,2024-12-01,24,Male,Bachelor's,Self-Employed,Tier 2,62539,15142,6193,1177,2521,6551,3217,795,3253,3747,5439,0,2199,44795,12305,19.68,71.63,8.7,0,581,Medium Risk,22-30,2024-12
USR1466,2023-11-01,46,Male,Bachelor's,Salaried,Tier 2,55692,11157,5960,3060,2247,4615,2047,635,1509,1716,13663,9262,2345,44553,0,0.0,80.0,24.53,1,516,High Risk,41-50,2023-11
USR1467,2023-03-01,55,Female,High School,Freelancer,Tier 1,42456,9551,2663,3813,5773,3140,3446,1673,600,6592,9837,0,4577,41828,0,0.0,98.52,23.17,0,478,High Risk,51-65,2023-03
USR1468,2022-07-01,33,Male,Bachelor's,Business Owner,Tier 2,79590,24672,4832,1355,5587,6871,1738,4672,939,8480,19340,8428,1006,68580,0,0.0,86.17,24.3,1,535,High Risk,31-40,2022-07
USR1469,2024-01-01,63,Female,High School,Freelancer,Tier 2,45004,14259,11265,2462,3802,3917,5449,2182,991,9590,1601,0,1891,55808,0,0.0,124.01,3.56,0,478,High Risk,51-65,2024-01
USR1470,2023-11-01,30,Other,High School,Salaried,Tier 1,53213,11219,6574,1289,6745,7087,1516,2638,530,6086,11856,7476,2904,54064,0,0.0,101.6,22.28,1,455,High Risk,22-30,2023-11
USR1471,2022-11-01,36,Male,PhD,Salaried,Tier 3,74542,18173,8371,1014,7470,9580,1919,3068,1026,7576,6125,4592,3635,66424,1993,2.67,89.11,8.22,1,500,High Risk,31-40,2022-11
USR1472,2022-08-01,61,Male,Bachelor's,Self-Employed,Tier 2,66952,21743,9624,3445,6820,2383,2150,4409,377,8440,211,19588,410,79389,0,0.0,118.58,0.32,1,455,High Risk,51-65,2022-08
USR1473,2024-12-01,46,Female,Master's,Student,Tier 2,29210,4689,8292,1584,7627,5321,423,4017,571,2722,2857,0,1890,37136,0,0.0,127.13,9.78,0,481,High Risk,41-50,2024-12
USR1474,2022-01-01,26,Female,Master's,Business Owner,Tier 2,93611,30688,7177,3987,5522,4322,2226,973,1897,9949,11916,10634,1977,79352,2343,2.5,84.77,12.73,1,496,High Risk,22-30,2022-01
USR1475,2023-01-01,32,Female,Bachelor's,Business Owner,Tier 1,78197,15157,10353,1507,2779,8838,1747,2126,1265,8479,2115,11903,3347,67501,8581,10.97,86.32,2.7,1,565,Medium Risk,31-40,2023-01
USR1476,2023-04-01,55,Other,High School,Salaried,Tier 2,68333,19523,9006,1817,6655,2216,3978,2419,1564,2014,9185,18147,2699,70038,0,0.0,102.5,13.44,1,468,High Risk,51-65,2023-04
USR1477,2023-01-01,45,Male,Master's,Salaried,Tier 2,64573,17209,11692,3284,5805,6123,5985,217,586,9108,13228,8998,886,69893,0,0.0,108.24,20.49,1,497,High Risk,41-50,2023-01
USR1478,2023-02-01,36,Female,Bachelor's,Self-Employed,Tier 3,51086,13312,5178,2849,7404,2977,3923,4530,1605,14344,4823,9800,2870,68792,0,0.0,134.66,9.44,1,454,High Risk,31-40,2023-02
USR1479,2023-01-01,59,Female,Master's,Salaried,Tier 3,82196,26456,7546,3741,1431,868,1723,4166,1618,13238,7246,0,1129,61916,13034,15.86,75.33,8.82,0,597,Medium Risk,51-65,2023-01
USR1480,2022-12-01,29,Female,Master's,Salaried,Tier 2,66440,11315,6490,3193,6909,9955,5409,1892,7069,3383,5627,9987,4313,69915,0,0.0,105.23,8.47,1,472,High Risk,22-30,2022-12
USR1481,2024-04-01,26,Male,PhD,Student,Tier 1,49808,10928,6896,3612,2425,3349,2903,2970,5717,4326,11494,10453,1514,55093,0,0.0,110.61,23.08,1,471,High Risk,22-30,2024-04
USR1482,2023-10-01,47,Female,Bachelor's,Salaried,Tier 1,70134,18070,2185,2778,5754,3247,2172,4576,1946,14611,854,11805,3033,70177,0,0.0,100.06,1.22,1,492,High Risk,41-50,2023-10
USR1483,2023-08-01,39,Female,Bachelor's,Salaried,Tier 1,61762,19285,6653,1932,1256,8062,5391,3467,1220,13067,6872,3415,1973,65721,0,0.0,106.41,11.13,1,449,High Risk,31-40,2023-08
USR1484,2023-07-01,27,Male,Bachelor's,Salaried,Tier 2,48493,9373,3980,3285,1554,7639,4728,1338,2559,4839,3207,12297,2445,54037,0,0.0,111.43,6.61,1,443,High Risk,22-30,2023-07
USR1485,2022-11-01,58,Male,High School,Student,Tier 1,14845,4610,6541,3544,4430,7204,5667,1895,1442,1174,3317,0,1385,37892,0,0.0,255.25,22.34,0,376,High Risk,51-65,2022-11
USR1486,2024-06-01,34,Female,Master's,Self-Employed,Tier 2,63813,14672,9808,796,5051,2387,5582,1786,658,6789,1532,10594,2664,60787,1494,2.34,95.26,2.4,1,478,High Risk,31-40,2024-06
USR1487,2024-02-01,49,Male,High School,Freelancer,Tier 1,49337,9264,2829,954,4854,559,5590,4713,1296,602,5074,9619,583,40863,3400,6.89,82.82,10.28,1,523,High Risk,41-50,2024-02
USR1488,2023-03-01,26,Male,Bachelor's,Business Owner,Tier 3,92707,27978,5519,3628,7771,1044,4804,2531,4637,11049,9428,20986,4123,94070,0,0.0,101.47,10.17,1,512,High Risk,22-30,2023-03
USR1489,2024-06-01,34,Male,Master's,Salaried,Tier 1,64520,10850,10008,1441,5026,3564,4803,4880,34,4493,14329,9852,1721,56672,0,0.0,87.84,22.21,1,475,High Risk,31-40,2024-06
USR1490,2024-05-01,38,Female,Bachelor's,Self-Employed,Tier 3,62409,15786,7909,739,3953,6946,816,2869,1006,12719,3362,14596,1179,68518,0,0.0,109.79,5.39,1,467,High Risk,31-40,2024-05
USR1491,2024-08-01,61,Female,Bachelor's,Salaried,Tier 3,69123,11251,3225,2121,3016,6303,4715,2468,1648,4208,11144,5725,4377,49057,8922,12.91,70.97,16.12,1,532,Medium Risk,51-65,2024-08
USR1492,2024-06-01,53,Female,Bachelor's,Salaried,Tier 2,71587,15841,7774,3747,2464,1730,5391,2256,460,12904,2405,0,3810,56377,12805,17.89,78.75,3.36,0,580,Medium Risk,51-65,2024-06
USR1493,2023-04-01,50,Male,Master's,Business Owner,Tier 2,90989,24586,4844,3634,6569,8042,4369,2622,717,1995,21700,23346,3470,84194,0,0.0,92.53,23.85,1,493,High Risk,41-50,2023-04
USR1494,2024-12-01,24,Female,Bachelor's,Freelancer,Tier 2,32460,8479,9347,3098,7874,1058,5974,4829,3134,13550,4812,8840,2153,68336,0,0.0,210.52,14.82,1,380,High Risk,22-30,2024-12
USR1495,2023-06-01,61,Female,Master's,Salaried,Tier 2,68756,15877,4733,2685,1146,6563,2821,3686,1276,3892,10764,13399,1684,57762,230,0.33,84.01,15.66,1,513,High Risk,51-65,2023-06
USR1496,2024-04-01,55,Female,High School,Salaried,Tier 1,45754,10789,6420,953,5042,9361,4441,2949,1657,12198,4961,5866,1083,60759,0,0.0,132.79,10.84,1,453,High Risk,51-65,2024-04
USR1497,2023-07-01,61,Female,Master's,Self-Employed,Tier 1,61379,11990,5996,1749,3330,8949,2293,4241,511,8037,5252,5575,2727,55398,729,1.19,90.26,8.56,1,486,High Risk,51-65,2023-07
USR1498,2022-11-01,48,Male,Master's,Salaried,Tier 2,77840,18773,11690,2990,5708,1570,1964,3024,1071,3285,4138,10616,323,61014,12688,16.3,78.38,5.32,1,557,Medium Risk,41-50,2022-11
USR1499,2023-05-01,34,Female,High School,Salaried,Tier 2,57441,19567,3688,3777,694,1550,3376,1605,1208,6319,8673,0,725,42509,6259,10.9,74.0,15.1,0,552,Medium Risk,31-40,2023-05
USR1500,2023-09-01,54,Male,Bachelor's,Salaried,Tier 2,72184,23105,4447,2574,6033,4538,1332,2086,490,10926,17226,0,2286,57817,0,0.0,80.1,23.86,0,527,High Risk,51-65,2023-09
USR1501,2024-10-01,27,Female,High School,Salaried,Tier 1,57734,10337,2867,3004,1645,5646,4416,3187,7247,4159,5193,16634,2355,61497,0,0.0,106.52,8.99,1,484,High Risk,22-30,2024-10
USR1502,2024-09-01,45,Male,Master's,Business Owner,Tier 2,76613,11948,8952,1194,3009,4522,3770,3775,1636,5380,16915,21013,1576,66775,0,0.0,87.16,22.08,1,511,High Risk,41-50,2024-09
USR1503,2024-05-01,40,Male,Bachelor's,Salaried,Tier 1,42833,14422,8084,1209,5735,8836,1266,4742,1012,6088,1593,2494,4606,58494,0,0.0,136.56,3.72,1,413,High Risk,31-40,2024-05
USR1504,2022-04-01,37,Male,Bachelor's,Salaried,Tier 1,64190,16390,10431,2514,4791,3134,2346,2927,526,12424,15022,12227,3661,71371,0,0.0,111.19,23.4,1,475,High Risk,31-40,2022-04
USR1505,2024-08-01,61,Female,High School,Self-Employed,Tier 1,46288,11922,7305,1348,2583,7788,905,4920,1151,5302,4055,0,4335,47559,0,0.0,102.75,8.76,0,464,High Risk,51-65,2024-08
USR1506,2022-11-01,49,Male,Bachelor's,Business Owner,Tier 1,72184,22098,10239,1448,6710,9492,2558,2063,209,5391,6852,8037,780,69025,0,0.0,95.62,9.49,1,507,High Risk,41-50,2022-11
USR1507,2024-02-01,54,Female,High School,Salaried,Tier 1,41394,8814,6049,606,5240,1985,5533,2553,623,13260,4789,7491,2193,54347,0,0.0,131.29,11.57,1,461,High Risk,51-65,2024-02
USR1508,2023-06-01,62,Male,Bachelor's,Salaried,Tier 3,57122,14073,5457,2991,3852,3323,3734,3096,1805,4025,10256,0,4725,47081,0,0.0,82.42,17.95,0,503,High Risk,51-65,2023-06
USR1509,2024-08-01,34,Male,Bachelor's,Salaried,Tier 1,61444,21120,5228,2224,5630,1172,4012,2701,1165,4017,11054,6091,4135,57495,0,0.0,93.57,17.99,1,482,High Risk,31-40,2024-08
USR1510,2024-03-01,64,Female,Master's,Freelancer,Tier 2,60327,17158,3248,2583,6349,4922,2670,1137,172,5277,7233,12287,656,56459,0,0.0,93.59,11.99,1,441,High Risk,51-65,2024-03
USR1511,2023-04-01,46,Male,Master's,Self-Employed,Tier 1,64509,11659,3167,1096,821,1914,4267,2280,1888,4689,8437,0,3000,34781,21291,33.0,53.92,13.08,0,656,Low Risk,41-50,2023-04
USR1512,2022-10-01,63,Male,Bachelor's,Business Owner,Tier 3,92864,16403,5490,654,6287,6615,3660,1955,1701,13523,696,0,1651,57939,34229,36.86,62.39,0.75,0,686,Low Risk,51-65,2022-10
USR1513,2024-10-01,57,Female,PhD,Student,Tier 2,28715,5480,3897,3740,2787,4394,3968,3590,446,7433,2184,0,403,36138,0,0.0,125.85,7.61,0,488,High Risk,51-65,2024-10
USR1514,2024-09-01,48,Male,Master's,Freelancer,Tier 1,62048,18821,4179,1295,5612,4346,2134,1416,1142,6637,5367,0,3026,48608,8073,13.01,78.34,8.65,0,591,Medium Risk,41-50,2024-09
USR1515,2022-10-01,59,Male,PhD,Self-Employed,Tier 2,70378,14714,7955,771,3631,9886,2519,1403,1738,14873,9830,18948,4413,80851,0,0.0,114.88,13.97,1,458,High Risk,51-65,2022-10
USR1516,2024-02-01,28,Male,Bachelor's,Self-Employed,Tier 2,61557,9496,4720,2070,5245,2524,3072,2090,6924,11221,8591,0,2052,49414,3552,5.77,80.27,13.96,0,556,High Risk,22-30,2024-02
USR1517,2024-01-01,26,Female,Bachelor's,Salaried,Tier 2,59507,20163,3943,1943,7205,1857,5421,3231,5237,6754,10561,5634,3665,65053,0,0.0,109.32,17.75,1,504,High Risk,22-30,2024-01
USR1518,2022-02-01,64,Female,High School,Student,Tier 1,23573,4336,7912,1707,2202,7976,409,590,1327,2413,4225,0,4245,33117,0,0.0,140.49,17.92,0,423,High Risk,51-65,2022-02
USR1519,2024-02-01,52,Female,Master's,Salaried,Tier 3,72361,10992,9686,2134,2712,8548,5034,2711,1783,11149,4255,6358,2643,63750,4356,6.02,88.1,5.88,1,512,High Risk,51-65,2024-02
USR1520,2023-08-01,44,Female,High School,Salaried,Tier 2,49564,9785,5696,1760,1330,1068,5341,3177,1177,7835,9543,0,2252,39421,600,1.21,79.54,19.25,0,506,High Risk,41-50,2023-08
USR1521,2022-03-01,63,Male,Bachelor's,Freelancer,Tier 1,47903,9437,4825,2438,688,6990,3007,3946,322,14377,234,10214,4803,61047,0,0.0,127.44,0.49,1,471,High Risk,51-65,2022-03
USR1522,2024-08-01,31,Male,Bachelor's,Salaried,Tier 2,61083,14317,10414,2032,6106,7969,4454,298,1560,1650,10936,8947,2392,60139,0,0.0,98.45,17.9,1,433,High Risk,31-40,2024-08
USR1523,2022-01-01,53,Female,Bachelor's,Self-Employed,Tier 2,59913,20015,3746,3528,4552,2445,4162,2395,976,14801,1528,10945,2909,70474,0,0.0,117.63,2.55,1,507,High Risk,51-65,2022-01
USR1524,2023-12-01,64,Male,Bachelor's,Self-Employed,Tier 3,46561,15171,2529,621,591,9038,5036,4865,444,12550,8493,9924,1382,62151,0,0.0,133.48,18.24,1,447,High Risk,51-65,2023-12
USR1525,2024-09-01,51,Male,High School,Salaried,Tier 2,54765,13219,8384,1940,4377,907,2153,1201,341,4637,7216,3461,3028,43648,3901,7.12,79.7,13.18,1,524,High Risk,51-65,2024-09
USR1526,2024-11-01,60,Male,Bachelor's,Business Owner,Tier 2,83162,19308,10325,1898,2411,4728,2590,1770,220,4636,9090,10248,1158,59292,14780,17.77,71.3,10.93,1,569,Medium Risk,51-65,2024-11
USR1527,2023-05-01,52,Male,Bachelor's,Salaried,Tier 1,63264,16512,6486,3897,2836,9305,5719,4598,109,8229,10923,0,4274,61965,0,0.0,97.95,17.27,0,524,High Risk,51-65,2023-05
USR1528,2024-09-01,39,Other,PhD,Salaried,Tier 3,87775,17440,2101,2003,7742,7631,3725,3829,409,2010,798,10238,2258,59386,27591,31.43,67.66,0.91,1,571,Low Risk,31-40,2024-09
USR1529,2022-11-01,57,Male,Master's,Self-Employed,Tier 2,69192,11100,5723,649,2080,8797,4994,1263,1441,12662,3865,0,268,48977,16350,23.63,70.78,5.59,0,596,Low Risk,51-65,2022-11
USR1530,2023-11-01,23,Female,PhD,Freelancer,Tier 1,61940,20926,4728,1206,1908,2718,3414,838,5348,14482,9545,4439,1837,61844,0,0.0,99.85,15.41,1,498,High Risk,22-30,2023-11
USR1531,2024-08-01,35,Male,Master's,Freelancer,Tier 1,56733,10628,4545,3542,7720,8211,2644,2942,504,4415,12016,14208,401,59760,0,0.0,105.34,21.18,1,479,High Risk,31-40,2024-08
USR1532,2023-07-01,34,Other,Bachelor's,Salaried,Tier 1,65365,12398,4558,2115,674,4857,2783,1342,1800,6825,6227,18161,465,55978,3160,4.83,85.64,9.53,1,474,High Risk,31-40,2023-07
USR1533,2022-12-01,50,Male,High School,Self-Employed,Tier 3,51226,12524,8846,2013,6292,993,340,2320,39,3752,3313,0,3325,40444,7469,14.58,78.95,6.47,0,556,Medium Risk,41-50,2022-12
USR1534,2024-04-01,33,Male,Master's,Salaried,Tier 1,55394,13755,2948,2700,973,4368,4535,751,1532,12441,7183,0,438,44441,3770,6.81,80.23,12.97,0,519,High Risk,31-40,2024-04
USR1535,2022-02-01,60,Female,Bachelor's,Student,Tier 2,20587,3163,11760,3588,6530,4885,491,3475,1482,9435,3202,0,490,45299,0,0.0,220.04,15.55,0,392,High Risk,51-65,2022-02
USR1536,2022-10-01,23,Female,Bachelor's,Salaried,Tier 1,51124,9181,6936,3098,3932,5933,3064,1176,4102,11457,5369,0,3594,52473,0,0.0,102.64,10.5,0,469,High Risk,22-30,2022-10
USR1537,2023-07-01,53,Male,Bachelor's,Freelancer,Tier 2,58226,13137,4053,1344,769,6728,4377,4391,1693,4438,12761,0,2008,42938,2527,4.34,73.74,21.92,0,546,High Risk,51-65,2023-07
USR1538,2024-04-01,34,Male,Bachelor's,Salaried,Tier 2,62513,17925,2193,3919,2544,1938,2807,3550,1141,3011,8180,0,2289,41317,13016,20.82,66.09,13.09,0,614,Low Risk,31-40,2024-04
USR1539,2022-08-01,48,Male,Bachelor's,Salaried,Tier 3,61453,12025,10933,3773,7050,1852,4136,3414,1473,1573,550,10846,1154,58229,2674,4.35,94.75,0.89,1,539,High Risk,41-50,2022-08
USR1540,2023-11-01,62,Male,Bachelor's,Self-Employed,Tier 2,63174,14820,9304,3994,3695,8736,3117,3747,1791,14219,3522,18266,4928,86617,0,0.0,137.11,5.58,1,435,High Risk,51-65,2023-11
USR1541,2024-06-01,38,Male,High School,Business Owner,Tier 3,75378,19709,4959,2827,1193,5410,2418,3131,1437,11909,8492,6336,2130,61459,5427,7.2,81.53,11.27,1,541,High Risk,31-40,2024-06
USR1542,2024-04-01,61,Female,Master's,Self-Employed,Tier 2,53970,17686,10174,2969,4971,2880,1997,4269,707,13085,9414,15835,4280,78853,0,0.0,146.11,17.44,1,467,High Risk,51-65,2024-04
USR1543,2023-01-01,52,Male,High School,Student,Tier 1,14432,3105,4923,3540,1915,5060,1176,4185,1849,2692,792,2312,483,31240,0,0.0,216.46,5.49,1,364,High Risk,51-65,2023-01
USR1544,2022-12-01,55,Male,High School,Self-Employed,Tier 1,45318,8008,5239,2476,6825,699,779,4341,822,8707,11060,13062,1006,51964,0,0.0,114.67,24.41,1,439,High Risk,51-65,2022-12
USR1545,2022-10-01,45,Female,Bachelor's,Self-Employed,Tier 2,42043,10420,5865,2335,2583,4924,2773,545,1549,7883,3348,6923,2106,47906,0,0.0,113.95,7.96,1,433,High Risk,41-50,2022-10
USR1546,2023-05-01,56,Other,Master's,Salaried,Tier 3,64477,19300,10229,1303,1735,8347,2789,3142,460,12245,8583,0,2876,62426,0,0.0,96.82,13.31,0,505,High Risk,51-65,2023-05
USR1547,2022-01-01,27,Female,Bachelor's,Business Owner,Tier 3,78531,13505,11890,854,4467,5297,3483,1276,1827,5671,372,19726,3771,71767,6392,8.14,91.39,0.47,1,531,High Risk,22-30,2022-01
USR1548,2023-10-01,40,Male,Bachelor's,Salaried,Tier 1,62080,14584,6566,2105,2471,7300,1999,1371,216,8798,13733,14319,4871,64600,0,0.0,104.06,22.12,1,507,High Risk,31-40,2023-10
USR1549,2023-03-01,51,Male,Bachelor's,Business Owner,Tier 1,68142,10463,8595,877,633,8026,1661,3970,1740,4814,13438,0,3959,44738,9966,14.63,65.65,19.72,0,601,Medium Risk,51-65,2023-03
USR1550,2023-04-01,28,Female,Bachelor's,Business Owner,Tier 1,89213,13980,7609,3695,3412,6520,4617,3361,5834,6980,4359,13760,4269,74037,10817,12.12,82.99,4.89,1,521,Medium Risk,22-30,2023-04
USR1551,2023-08-01,31,Male,PhD,Student,Tier 3,36183,8922,5213,2627,5519,3268,4268,432,1444,11660,8441,0,1818,45171,0,0.0,124.84,23.33,0,457,High Risk,31-40,2023-08
USR1552,2022-10-01,62,Male,PhD,Self-Employed,Tier 3,70300,14737,7108,2080,5285,2907,3147,3998,891,13158,5550,0,1008,54319,10431,14.84,77.27,7.89,0,602,Medium Risk,51-65,2022-10
USR1553,2024-02-01,53,Female,Bachelor's,Freelancer,Tier 3,51205,16335,3783,1487,6297,5997,913,4346,1195,11737,8860,2685,3986,58761,0,0.0,114.76,17.3,1,449,High Risk,51-65,2024-02
USR1554,2023-11-01,55,Female,Bachelor's,Freelancer,Tier 2,41695,11275,10294,732,6625,4291,2623,4960,389,3357,8536,0,1141,45687,0,0.0,109.57,20.47,0,485,High Risk,51-65,2023-11
USR1555,2023-05-01,49,Female,Master's,Salaried,Tier 2,73650,17733,7830,653,7134,3793,2090,4107,1049,4849,13642,0,239,49477,10531,14.3,67.18,18.52,0,548,Medium Risk,41-50,2023-05
USR1556,2024-10-01,36,Male,High School,Self-Employed,Tier 2,45063,10436,7831,1406,6468,3346,3767,3899,1151,1928,10337,0,1538,41770,0,0.0,92.69,22.94,0,521,High Risk,31-40,2024-10
USR1557,2023-10-01,51,Male,Bachelor's,Salaried,Tier 1,55827,13925,2041,3980,1340,8342,5575,650,373,7223,12062,13968,4852,62269,0,0.0,111.54,21.61,1,431,High Risk,51-65,2023-10
USR1558,2022-04-01,58,Other,Bachelor's,Self-Employed,Tier 2,60587,9578,8209,3602,5583,7008,1878,1562,653,10700,15065,0,1521,50294,0,0.0,83.01,24.87,0,486,High Risk,51-65,2022-04
USR1559,2022-07-01,50,Male,PhD,Salaried,Tier 1,88933,29219,3061,2120,1961,3811,2347,550,903,14510,4060,21142,1854,81478,3395,3.82,91.62,4.57,1,545,High Risk,41-50,2022-07
USR1560,2022-05-01,43,Female,High School,Salaried,Tier 1,60798,21258,11868,2918,5434,626,1117,2896,1047,7279,4632,0,3268,57711,0,0.0,94.92,7.62,0,551,High Risk,41-50,2022-05
USR1561,2024-07-01,25,Female,Bachelor's,Salaried,Tier 3,70383,13112,5689,822,7713,6106,2466,1508,6262,11793,11194,20494,4938,80903,0,0.0,114.95,15.9,1,477,High Risk,22-30,2024-07
USR1562,2023-07-01,41,Female,Master's,Salaried,Tier 3,65834,11460,9595,831,7311,8194,2724,4204,743,14100,12064,17506,594,77262,0,0.0,117.36,18.32,1,476,High Risk,41-50,2023-07
